ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Current Home Pitcher,Current Away Pitcher,Current Home Batter,Current Away Batter,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,GameDone,Batting Team,Current Pitcher,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field,Skip_Bool,Baselines
664,7,False,SD,82,SF,39,1,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,shortstop Karlos Smith,"['Ball', 'Looking', 'Cutter']",None,None,None,None,thirdbase Teyo Miraldi,shortstop Bob Small,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
665,7,False,SD,82,SF,39,2,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,shortstop Karlos Smith,"['Ball', 'Looking', 'Slurve']",None,None,None,None,thirdbase Teyo Miraldi,shortstop Bob Small,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
666,7,False,SD,82,SF,39,3,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,shortstop Karlos Smith,"['Ball', 'Looking', 'Splitter']",None,None,None,None,thirdbase Teyo Miraldi,shortstop Bob Small,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
667,7,False,SD,82,SF,39,4,2,2,0,starter Ollie Roeseler,starter Jean Reich,firstbase Jerry Johnson,shortstop Karlos Smith,"['Ball', 'Looking', 'Change Up']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,firstbase Jerry Johnson,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
668,7,False,SD,82,SF,39,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,shortstop Karlos Smith,"['Strike', 'Foul', 'Splitter']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
669,7,False,SD,82,SF,39,1,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,shortstop Karlos Smith,"['Ball', 'Looking', 'Cutter']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
670,7,False,SD,82,SF,39,2,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,shortstop Karlos Smith,"['Ball', 'Looking', 'Cutter']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
671,7,False,SD,82,SF,39,3,1,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,shortstop Karlos Smith,"['Ball', 'Looking', 'Change Up']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
672,7,False,SD,82,SF,39,3,2,2,0,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,shortstop Karlos Smith,"['Strike', 'Foul', 'Splitter']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
673,7,False,SD,82,SF,39,3,3,3,1,starter Ollie Roeseler,starter Jean Reich,centerfield Dave Eckert,shortstop Karlos Smith,"['Strike', 'Swinging', 'Splitter']",None,None,None,None,firstbase Jerry Johnson,thirdbase Teyo Miraldi,shortstop Bob Small,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,centerfield Dave Eckert,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
674,8,True,SD,82,SF,39,1,0,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Ball', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
675,8,True,SD,82,SF,39,2,0,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Ball', 'Looking', 'Circle Change']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
676,8,True,SD,82,SF,39,2,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Strike', 'Foul', 'Curveball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
677,8,True,SD,82,SF,39,3,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Ball', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
678,8,True,SD,82,SF,39,3,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Strike', 'Foul', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
679,8,True,SD,82,SF,39,3,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
680,8,True,SD,82,SF,39,3,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Strike', 'Foul', 'Curveball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
681,8,True,SD,82,SF,39,4,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,shortstop Karlos Smith,"['Ball', 'Looking', 'Slider']",None,None,None,None,shortstop Karlos Smith,None,None,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False,shortstop Karlos Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
682,8,True,SD,82,SF,39,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,firstbase John Redmond,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,shortstop Karlos Smith,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
683,8,True,SD,82,SF,39,1,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,firstbase John Redmond,"['Ball', 'Looking', 'Curveball']",None,None,None,None,shortstop Karlos Smith,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,firstbase John Redmond,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
684,8,True,SD,82,SF,41,1,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,firstbase John Redmond,"['solid', 'center left', 'Four-Seam Fastball']",out,airball,centerfield,"['throwing error by centerfield Dave Eckert followed by a fielding error by firstbase Jerry Johnson', 'XX fielding error by Dave Eckert']",None,None,None,"[shortstop Karlos Smith, firstbase John Redmond]",False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,firstbase John Redmond,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
685,8,True,SD,82,SF,41,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,centerfield A.J. Oswalt,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
686,8,True,SD,82,SF,41,1,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
687,8,True,SD,82,SF,41,2,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,centerfield A.J. Oswalt,"['Ball', 'Looking', 'Curveball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,centerfield A.J. Oswalt,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
688,8,True,SD,82,SF,42,2,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,centerfield A.J. Oswalt,"['topped', 'center left', 'Four-Seam Fastball']",out,groundball,shortstop,"['throwing error by shortstop Bob Small followed by a fielding error by firstbase Jerry Johnson', 'XX fielding error by Bob Small']",None,None,None,[centerfield A.J. Oswalt],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,centerfield A.J. Oswalt,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
689,8,True,SD,82,SF,42,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,secondbase Stephen Smith,"['Strike', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,secondbase Stephen Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
690,8,True,SD,82,SF,43,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,secondbase Stephen Smith,"['barrel', 'left', 'Slider']",out,airball,leftfield,"['throwing error by leftfield Benny Powell followed by a fielding error by firstbase Jerry Johnson', 'XX fielding error by Benny Powell']",None,None,None,[secondbase Stephen Smith],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,secondbase Stephen Smith,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
691,8,True,SD,82,SF,44,0,0,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,thirdbase Steve Delong,"['topped', 'center left', 'Four-Seam Fastball']",out,airball,catcher,"['throwing error by catcher John Benzschawel followed by a fielding error by firstbase Jerry Johnson', 'XX fielding error by John Benzschawel']",None,None,None,[thirdbase Steve Delong],False,False,False,False,False,False,False,False,3,False,False,False,False,False,True,False,thirdbase Steve Delong,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
692,8,True,SD,82,SF,44,0,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,designatedhitter John Williams,"['Strike', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter John Williams,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
693,8,True,SD,82,SF,44,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,designatedhitter John Williams,"['Strike', 'Swinging', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter John Williams,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
694,8,True,SD,82,SF,44,0,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,designatedhitter John Williams,"['Strike', 'Foul', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter John Williams,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
695,8,True,SD,82,SF,44,0,3,1,1,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,designatedhitter John Williams,"['Strike', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,designatedhitter John Williams,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
696,8,True,SD,82,SF,44,1,0,1,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Ball', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
697,8,True,SD,82,SF,44,1,1,1,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
698,8,True,SD,82,SF,44,2,1,1,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Ball', 'Looking', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
699,8,True,SD,82,SF,44,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Strike', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
700,8,True,SD,82,SF,44,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Strike', 'Foul', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
701,8,True,SD,82,SF,44,2,2,1,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
702,8,True,SD,82,SF,44,2,3,2,1,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,catcher Jared Harris,"['Strike', 'Swinging', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,catcher Jared Harris,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
703,8,True,SD,82,SF,44,0,1,2,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,rightfield Tony Everett,"['Strike', 'Foul', 'Slider']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Tony Everett,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
704,8,True,SD,82,SF,44,0,2,2,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,rightfield Tony Everett,"['Strike', 'Foul', 'Four-Seam Fastball']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,rightfield Tony Everett,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
705,8,True,SD,82,SF,44,0,3,3,1,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,rightfield Tony Everett,"['Strike', 'Looking', 'Slider']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,rightfield Tony Everett,starter Ollie Roeseler,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell,False,mlb
706,8,False,SD,82,SF,44,1,0,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,leftfield Logan Stephens,"['Ball', 'Looking', 'Slurve']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter Glenn Jones,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
707,8,False,SD,82,SF,44,1,1,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,leftfield Logan Stephens,"['Strike', 'Swinging', 'Change Up']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter Glenn Jones,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
708,8,False,SD,82,SF,44,1,2,0,0,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,leftfield Logan Stephens,"['Strike', 'Foul', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,designatedhitter Glenn Jones,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
709,8,False,SD,82,SF,44,1,3,1,1,starter Ollie Roeseler,starter Jean Reich,designatedhitter Glenn Jones,leftfield Logan Stephens,"['Strike', 'Swinging', 'Cutter']",None,None,None,None,None,None,None,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,designatedhitter Glenn Jones,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
710,8,False,SD,82,SF,44,0,1,1,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,leftfield Logan Stephens,"['Strike', 'Foul', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
711,8,False,SD,82,SF,44,1,1,1,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,leftfield Logan Stephens,"['Ball', 'Looking', 'Cutter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
712,8,False,SD,82,SF,44,2,1,1,0,starter Ollie Roeseler,starter Jean Reich,catcher John Benzschawel,leftfield Logan Stephens,"['Ball', 'Looking', 'Splitter']",None,None,None,None,None,None,None,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,catcher John Benzschawel,starter Jean Reich,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett,False,mlb
